review_id,rating,review,language
50.7,3,It's a very average place.. nothing to complain and nothing to appreciate. The place serves overpriced beer and food and they are in business for many years so for sure they have customers. Place is big and staff are reasonably ok. I went with a group of 12 people on a Thursday evening and it wasn't that packed.,en
50.8,5,Really good draft beer.,en
50.9,4,"Good beer in sprawling space (Homebrew lager 44k vnd for 0.4L).
I liked the  VN food too (though my VN gf wasn't exactly overjoyed).",en
50.10,4,Nice fresh beer restaurant 🤤 …,en
50.11,5,"Nice foods, fresh beer, price is good, will be back for sure!",en
50.12,5,Only here you can enjoy truly Pilsner Urquell draft beer ! Food here is very tasty also.,en
50.13,5,"The beer is good, food is so so,  the price is little bit high",en
50.14,4,"Beer and food is great, with prime location which is very near the airport.",en
50.15,5,I enjoyed Pilsner draft beer here. Great place for beer lovers.,en
50.16,4,"This is one of the 3 restaurants and breweries in Hoa Vien system in Vietnam.  They specialize in serving fresh beer brewed on-site and offer a variety of dishes with authentic Czech flavors. The atmosphere is influenced by the culture of the Czech Republic and this branch's architecture is inspired by the strong image of the Pilsner Urquell beer brand. However, the authentic cuisine, and premium beer quality may contribute to the costs, so brace your wallet.",en
50.17,4,Great graft beer (gold or black),en
50.18,4,Good food and beer.,en
50.19,5,"* Good beer, and food.
* Location is fine enough. Nearby Tan Son Nhat Airport, offices, apartments.
* The restaurant's open space is designed to suit many types of parties, groups, has a cool garden, a banquet room that can hold up to 300 guests, and VIP rooms from 10 to 60 people to ensure privacy.
* Reasonable price.",en
50.20,4,"Foods look nice and delicious. They have open table and also the private room. May be high volume of customers, you will wait longer than usual.",en
50.21,4,You may find some western taste here. Beer and Jamon plate is good match together.,en
50.22,4,"Good beer, but expensive a bit",en
50.23,4,Good place to eat with friend and family,en
50.24,5,A great experience. Freshly drafted Pilsener and traditional German and Czech food,en
50.25,4,Nice brew pub with a good selection of beers. A little out of the way but the dark beer is quite nice and it comes with a free plate of smoked cheese.,en
50.26,4,"Real meaning of beer garden. Good for all: food, beer, service, parking, atmosphere... but nobody speaks English here. Good for locals only.",en
50.27,3,"Tasty food, efficient staff, convenient valet parking service...are the plus point.
The minus point? The place is far too noisy",en
50.28,5,"Good food, very good beer. Came just because of the beer I think. Clean, price is a little bit expensive, but I think it is very reasonable.",en
50.29,3,"Good food Czech style in Tan Binh , HCMC",en
50.30,5,"Great German beer. Yellow, brown and import beer. Didn't try the food menu but an extensive selection.",en
50.31,5,Ok.,en
50.32,5,"Absolutely great service, food and draught beer 🍺 👌 😋 …",en
50.33,5,Nice beer and food. Service was good and attentive too.,en
50.34,4,Pilsner Urquell from the tap. Who can say no to that?! Food quality and prices are ok.,en
50.35,5,Great #Nat,en
50.36,2,"Food is not good, too noisy. It takes too long to serve food 🍲 …",en
50.37,4,Ok,en
50.38,4,This place have special Germany beer club and good delicious food so price is expensive,en
50.39,5,Nice,en
50.40,3,"The food now is not delicious as before, but beers still good.",en
50.41,4,Very nice brauhaus! Good beer and Vietnamese and German food.,en
50.42,5,"Good mael, peaceful atmosphere",en
50.43,3,I have been here 5 years ago and there were no tourist. No it is horribly occupied by tourist,en
50.44,5,👍,en
50.45,4,"Food is  delicous, beer is good. Warm welcome from manager",en
50.46,4,Classic place for fresh beer.,en
50.47,3,"The beer is ok however the food is overpriced, not worth it in my opinion",en
50.48,3,This is a restaurant with good food and beer. It's not too far from airport.,en
50.49,4,Gio place to have parties!,en
50.50,4,always good address to drink some Czech beer and enjoy some western food,en
50.51,5,Great German beer with tasty food to go along.,en
50.52,5,Nice place for Germany Beer.,en
50.53,1,Truly bad in all aspects. Don't waste your money.,en
50.54,4,Beer is good.,en
50.55,4,"Nice draft beer and Western food, but it's expensive. :)",en
50.56,4,good draught beer & food with karaoke upstair also.,en
50.57,4,"Fantastic food, great beers, good service",en
50.58,4,"Good beer, the golden one is better.  Average foods.",en
50.59,4,Good beer and restaurant. Fair prices.,en
50.60,5,Great place. Good beer and food,en
50.61,3,"Service slow and confused, but food and beer delicious.",en
50.62,5,Good beer as always,en
50.63,4,"Good beer, food is quite expensive",en
50.64,4,Ok,en
50.65,4,Good beer! And fabulous team beef.,en
50.66,5,Good Chzeck beer and nice food!,en
50.67,4,"Delicious dishes, especially grilled pork rib.",en
50.68,4,Delicious food but no view,en
50.69,3,Very good beer and delicious food,en
50.70,5,Excellent  beverages but  normal food,en
50.71,4,Great beer and good atmosphere...,en
50.72,4,You will found good draff beer!,en
50.73,5,A good place to have cozy atmosphere,en
50.74,5,Good original czech liquer,en
50.75,5,"Good beer, recommend for social network !",en
50.76,5,Good restaurant with Beer for foreigner,en
50.77,5,Ok,en
50.78,5,The draught beers are very good 👍 …,en
50.79,4,Good place for invite your important client,en
50.80,3,Good food but expensive.,en
50.81,5,Vinhomes Grand Park,en
50.82,4,Good food and entertainment system.,en
50.83,5,Good place for family dinner,en
50.84,3,Nice beer,en
50.85,5,"Good beer, good service",en
50.86,4,"Good food, great beer",en
50.87,3,Good restaurants for drink beer!,en
50.88,4,GOOD FOOD BUT BAD SERVICE,en
50.89,5,good,en
50.90,4,Good food good beer,en
50.91,5,Very good,en
50.92,3,All good except price!!!,en
50.93,4,Good beer,en
50.94,5,Good place with lots of options.,en
50.95,5,Good beer,en
50.96,5,Good beer,en
50.97,5,"Good food, Good beer",en
50.98,5,Nice place,en
50.99,4,Good beer,en
50.100,4,Good beer,en
50.101,5,Good Slovakia beer,en
50.102,3,It's very expensive here,en
50.103,5,Enjoy your favourite food,en
50.104,4,Good draft beer,en
50.105,5,Best food and beer,en
50.106,3,Ok but expensive,en
50.107,5,Ok,en
50.108,5,Good German beers,en
50.109,3,Good for friendly,en
50.110,4,Good food and drink,en
50.111,5,Food is good..,en
50.112,2,So so,en
50.113,5,Best beer!,en
50.114,5,Delicious tatste,en
50.115,4,Ok,en
50.116,3,Ok,en
50.117,5,Ok,en
50.118,4,Ok,en
50.119,3,Ok,en
50.120,3,Ok,en
50.121,4,Ok,en
50.122,5,Ok,en
50.123,5,Ok,en
50.124,5,Ok,en
50.125,3,Ok,en
50.126,5,Good,en
50.127,5,Good,en
50.128,5,Good,en
50.129,4,Good,en
50.130,4,Good beer!,en
50.131,3,Live football watching,en
50.132,4,Good,en
50.133,5,Excellent,en
50.134,5,Good,en
50.135,5,Good,en
50.136,4,Good,en
50.137,3,Good,en
50.138,5,Good,en
50.139,3,It's okie.,en
50.140,5,good,en
50.141,4,Draft beer house,en
50.142,5,Good,en
50.143,5,Rt,en
50.144,1,Not recommend,en
50.145,4,"Good, expensive",en
50.146,5,OK,en
50.147,4,Go service,en
50.148,4,Food and Drink,en
50.149,2,Slow service.,en
50.150,5,Nice place,en
50.151,4,Good place.,en
50.152,4,Black beer,en
50.153,5,Good place,en
50.154,4,Good place,en
50.161,4,"We accidentally discovered (we are from the Czech Republic) a big disappointment that although it looks like a pilsner restaurant, they have local unfiltered pilsner on tap.. and pilsner only in bottles.. high prices.. but we enjoyed it... the fried cheese was good 😀",en
53.1,3,"Ok food... the price is low. There is an upstairs section with air con but it is not strong enough.
Service is good.",en
53.2,5,"Best Can Chua (sweet and sour fish soup) in Saigon!  Well, I actually don't know if it is thr best but who will prove me wrong! One way or another it is incredibly tasty. In fact, all food here is amazing with menu scribbled on a piece of paper in Vietnamese that changes every day. Love this place",en
53.3,4,Ok,en
53.4,5,True authentic Vietnamese food; northern taste.,en
53.5,1,"Food is not that great,..",en
53.6,5,Ok,en
53.7,4,Ok,en
53.8,5,Yummy,en
53.9,3,Bad,en
53.44,4,"A small restaurant with a nice atmosphere, although the entrance is difficult to find.
All fish dishes were delicious.",en
53.63,5,Vietnamese restaurant,en
53.65,1,Swe,en
53.66,2,Bt,en
54.1,5,"Nice seafood restaurant, food are fresh and delicious, came here twice, very hospitable, prices are reasonable",en
54.2,4,That ok,en
54.3,4,"Rich, wonderful cuisine",en
54.4,5,Ok,en
54.14,4,Until,en
55.2,2,Very poor,en
55.3,5,good,en
58.1,4,"Tried this restaurant late evening with not many guests.The restaurant serve goat meat in many different way to cook (bbq, steam, hotpot, etc...) and also other food. The food is good. The restaurant is nice and in open concept. Staff are helpful. However it take quite some time to wait for the food to be prepared. I think the restaurant have to think about the solution to short down the waiting time. In overall, it’s a good restaurant with reasonable price",en
60.1,5,I went to eat with my friends at this Thai restaurant and from the service to the food everything is great and here there is a girl named (Nhanh) who is very dedicated and cute.,en
60.2,5,"Amazing place to visit, the foods were outstanding and the staffs were helpful, informative  that i felt like they could do anything just to sastify your needs. Highly recommended!",en
60.3,5,"Amazing place, the food is incredibly delicious. The employees are very friendly and helpful.",en
60.4,5,"I love food  here so much,",en
60.17,5,"I recommend the fried carb with tamarind.
Fried rice is also delicious :)
Clean and good atmosphere!",en
61.1,5,"We had an amazing experience. It was fun to learn the sign language and if we thought it was a little bit difficult, our friendly waiter helped us. He was kind and patience.
The food was really good. We definitely recommend this restaurant!",en
61.2,5,Our experience at Blanc was perfect. The staff was patient with us while we learned to sign and it was fun to learn something new. The food was incredible. So many flavors but none too overpowering. The flank steak is a stand out dish. This is something we will remember for a long time!,en
61.3,5,"Great food and pleasant atmosphere. Their staff are not able to communicate via speech, using hand gestures is part of the experience. They seem to share the same kitchen and chefs with Noir (dining in the dark) and Du du xanh (vegetarian).",en
61.4,5,"Great place to eat, amazing venue in an old colonial house full of antique and art. Great service, performed by deaf waiters.",en
61.5,3,"We had a positive experience and the staff and decor were amazing. I’ve given 3 stars because my partner and I both felt the food was lacking for such a highly rated restaurant. We expected Asian fusion and a good amount of flavour. I’ve eaten at many restaurants, cheap and expensive. We got the most expensive set menu. Here, the food was cooked very well but often lacked seasoning. I appreciate sometimes flavours are delicate but this was bordering on bland. We had to ask for salt and pepper (none on the table) with the steak dish and to he honest it brought all the components to life and tasted delicious. It was a shame I had already eaten half of it before I asked.

Overall we had fun, but we didn’t get many Asian flavours and it felt like a restaurant with an identity crisis. It didn’t have the rich flavours of, of example, French cuisine or the spices of Vietnamese food. We left feeling we could have got something less refined, but much tastier for half the cost.",en
61.6,5,"My friend and I had a beautiful dinner at Blanc. We practised gesture language to order food. Feel good to make it happen! We order 3 dishes to share and a bottle of wine recommended by the staff. The restaurant is nice decor, staffs are so friendly, welcoming and good knowledge of food and wine. Recommended !",en
61.7,5,"A great place to go, an amazing experience, and overall delicious dishes. You are welcome with very professional staff, and you are invited to exchange with them in their language if you like so. My kids took advantage of that opportunity to discover the sign language and talk with the staff so quickly. Talking more about food, the salmon is so good, a perfect cooking with a little butter-honey-lemon sauce, a high class dauphinois with thin baby coconut slices... and all other dishes are as good.
🤲",en
61.8,5,"We instantly fell in love with the ambiance of the restaurant. We came on Sunday for lunch, and the place was busy. Make sure you do make a reservation, especially for weekends. They have a promotion for lunch set at 120K VND, which blew our mind. It's a fantastic deal for what they served. The food quality is superb and tasty. The owner and staff are super friendly and helpful. It was nice to see our 9 yo daughter eager to learn sign language to communicate with the staff—what a great experience.",en
61.9,5,"Lovely place for fine dining experience with sign language as it is served by hearing impaired staff. It’s charmingly decorated with peaceful ambiance and great food, brilliant food presentation. Great deal for lunch with 120k for set menu with several course. Good place for confidential lunch as well. Highly recommended 💗👍🏻 …",en
61.10,5,"An amazing experience! We had the set lunch menu which was only 120,000++VND/pax for a 3-course meal. The food was excellent, a really nice blend of Asian and Western cuisine. The staff was very nice and helpful. Will definitely come back!",en
61.11,5,"I have been to countless number of fine-dining restaurants but this one is definitely in my top ten. The restaurant decor is spot-on. The food is excellent for a reasonable price. Michelin should really come to Vietnam and rate this restaurant. Last but not least, the staff are so kind and attentive. Thank you so much for teaching me how to use the sign language! I am happy to have a chance to learn how to communicate with hearing-impaired people. Can't wait to come back!",en
61.12,5,"Super amazing place. Another 5-star restaurant for me, the second such in as many days. Excellent food, excellent service. It is fine dining though so it does cost more than the average HCMC meal but as more than worth the surprisingly affordable price.",en
61.13,5,"An amazing venture into the world of deaf and mute people. After a short introduction, we were left with a sign language manual and our extremely friendly and helpful waiter Hui to order everything with our hands. It turned out to be a bit challenging so we shared many laughs and learned a lot but in the end we left feeling very connected and proud that we could add our bit to this amazing project. The food was the best we've eaten during our 4-day trip in Vietnam so it's much more than just a cool experience. Overall something we will never forget, thank you Blanc!",en
61.14,5,"Blanc is a restaurant with a new and unique concept (even if less “extreme” than the one of his brother “Noir Dining in the dark”, another top rated restaurant).

(Almost) all the team is made of deaf and hearing impaired people. Therefore, communication must be made through the signal language.

On the table, there is a simple and essential guide book to allow you to get a basic conversation with the staff.
Of course, it is not easy at all but a try is worth and, I think, also highly appreciated by the guys who work here.

Being a polyglot, I loved the idea (is not the signal language a foreign language as any other ? ) and, even more, the chance that the two owners gave to these guys who, as anybody else, try to make their jobs at their best.

What about the food ? Delicious but expect small portions and European prices.

It has been an incredible overall experience. Thanks so much, Blanc.",en
61.15,5,Amazing food - the pistachio purée with the beef main course was a revelation! Excellent service from friendly staff and communication was easy enough with the help of the signing manual and the waiting staff. Can’t recommend this place highly enough for both food and service! That is high praise coming me!,en
61.16,5,"So this was my very first trip to Vietnam and usually you wanna do all kinds of stuff and go somewhere new everyday. But this place (both blanc and noir) completely blew my mind and made this journey even more special. First time we visited blanc we (my brother and I) had no reservation but the staff welcomed us very warm-heartedly. The whole evening they were perfectly attentious and the food was just to die for. Don't expect streetfood, this is real cuisine!
About a week later we decided to bring our mother, a born vietnamese and vegetarian. She was not only enjoying the food but was also very touched by the humanistic concept of the restaurant and the wonderful people that work here. When she found out that there was noir downstairs she immediately wanted to go. So we made a reservation for the next day.
Dinner in the dark (lunch actually) was very well organized and executed. The vegetarian menu option was exquisite and quite divers (which is actually hard to find because a lot of other places have very little options for vegetarians). We had a lot of fun this noon and felt perfectly comfortable thanks to the perfect service!
So all in all, I cannot recommend blanc and noir enough! This experience will always have a special place in my heart and I'll always remember it with a smile!",en
61.17,5,"Wonderful food, great staff. The whole experience and splendid. I will be back for sure.",en
61.18,5,"Michelin, give one star to that place. Amazing dishes with subtile flavors equilibrium. One of the best restaurant I've tried in Vietnam. A must for foodies 💥",en
61.19,5,"I cannot put words to how amazing this establishment is. The food is amazing, the staff are incredible. Everything about it was perfect, I'd rate higher than 5 stars if I could",en
61.20,5,Beautifully presented food in a French colonial house with the added enjoyment of learning sign language together with the fantastic speach and hearing impaired staff.,en
61.21,5,"Great experience with deaf and mute staffs, a bit of interaction with HCM sign language. lovely innovative cuisine and cosy atmosphere. Highly recommend! ❤️",en
61.22,4,"Good dining experience, went there without knowing exactly what the concept was.... I was impressed by the visually impaired waiter, who served us. Worth trying, you will not forget the experience",en
61.23,5,Wonderful dining experience with deaf and mute staffs. Food is top-notch quality and reasonable prices. Definitely recommended!,en
61.24,5,"Wonderful food, excellent service and brilliant concept.
01/2022",en
61.25,5,"Short: Great food, Amazing service, Good idea for helping others.

Detailed:
We got to this restaurant without any knowledge of the people they are hiring (hearing impaired).
The dishes are a bit small but was enough for us to get full. the service is great and they have some short cheat sheet about how to speak in sign language.
the food was delicious. the food came in time. nice atmosphere and music.",en
61.26,5,"This is the restaurant I will go every time when I visit SGN. Seriously guys.... I tried a lot of expensive famous restaurants in Saigon.
And this one amazes me forever",en
61.27,5,Good food and memorable concept,en
61.28,5,"The food was delicious and our waiter was so friendly, helpful and patient. The kids loved it!!We have never had a more joyful and relaxing restaurant experience with our kids. They were never tired of waiting for the food as they were fully occupied with learning signs. And we could practice them straight away!! 👍😁 All in all a great experience at many levels.",en
61.29,5,Amazing experience in Vietnam and definitely a highlight of my trip!!!!,en
61.30,5,"We ate at Blanc last night and had a wonderful experience. From the moment we walked in the door the service was fantastic. We thoroughly enjoyed stepping out of our comfort zone, using sign language to communicate. The food was exceptional. We had a 5 course set menu and every course was delicious. The 4 of us, 2 adults and our girls aged 12 and 14, had such a wonderful meal and could not fault anything. We also loved how environmentally friendly they are. We would definitely return next time we are in Saigon.",en
61.31,5,Absolutely fantastic service and food. Fair price and with an excellent wine list. Cocktails are creative and unique. Definitely one of my top 10 dining spots in Asia,en
61.32,5,"Staff and food were both wonderful. We were greeted by a speaking staff member who answered every question we had. The menu was very cool and “showed” us how to sign. Our server was fantastic and taught us a few extra signs. Great experience, strongly suggest.",en
61.33,5,An experience like no other. You simply must go! Incredible food and staff are truly wonderful.,en
61.34,5,This is an amazing restaurant. Having a delicious meal whilst learning sign language. Staff is wonderful and very well trained! The dishes well prepared and tasted good. The rooms are nicely decorated with art. Highly recommended.,en
61.35,5,"Truly amazing restaurant, best dinner I had all year! The waiters were really friendly and supporting in helping the guests with the sign lanugage, which in it self was a fun addition that really added to the experience. The four course meny was exceptional, both in creativity and execution. If I ever get back to Ho Chi Minh I will defintively go back to this restaurant!",en
61.36,5,"So this was my very first trip to Vietnam and usually you wanna do all kinds of stuff and go somewhere new everyday. But this place (both blanc and noir) completely blew my mind and made this journey even more special. First time we visited blanc we (my brother and I) had no reservation but the staff welcomed us very warm-heartedly. The whole evening they were perfectly attentious and the food was just to die for. Don't expect streetfood, this is real cuisine!",en
61.37,5,"A unique place to experience. I love the building, interior, people serving there with outstanding quality. Just awesome. Should try and be part of such an incredible initiative.",en
61.38,5,Great concept with a good cause behind it. Our visit exposed us not only to great culinary delights but also provided an exercise in applied empathy,en
61.39,5,"I shared a wonderful meal with friends on the rooftop outdoor area, which I definitely recommend if it is available. The food was delicious and the service exceptional.",en
61.40,5,The best ever restaurant we tried in HCMC. The foods are decent and services are excellent. Definitely will come again!,en
61.41,5,"Great food and service
For all dishes are really good and smooth flavor.
Recommend to come again",en
61.42,5,"Absolutely out of this world amazing. If you are looking for an exceptional dining experience, replete with an atmosphere of love & caring, this is it... not to be missed.",en
61.43,5,I love this restaurant. The food is very good. I highly recommand this place.,en
61.44,5,"Absolutely fantastic experience here re food and service!

A must try restaurant in Saigon!",en
61.45,5,Perfect set lunch. Amazing ambience! Definitely must visit.,en
61.46,5,"Wonderful, great food with great concept. Just go! ❤️❤️❤️",en
61.47,5,I had an outstanding dinner here. Greatly recommended.,en
61.48,4,One of special restaurants in Ho Chi Minh city. I Surprised with decoration and service in there.,en
61.49,3,special place but foods are under average I feel..,en
61.50,5,Amazing food amazing service amazing concept amazing night,en
61.51,4,Special,en
61.52,5,"Great staff, great atmosphere, great food!",en
61.53,5,"Everything is so great
Must try～",en
61.54,5,Best restaurant experience ever!,en
61.55,4,Good food,en
61.56,5,Very good,en
61.57,5,Very good,en
61.58,5,Good Food,en
61.59,5,Very good,en
61.60,3,Great view and food,en
61.61,5,delicious,en
61.62,5,very good!,en
61.63,5,good,en
61.64,5,great,en
61.65,5,Cozy and tasty,en
61.66,2,"Don't comment on the concept of the restaurant, just talk about the food and price...not worth it
Probably want to go for trendy cuisine. The presentation is okay but the taste is ordinary.
The fish has a fishy smell and the meat is soft (raw)
The chicken is not chewy when it is mashed, so don’t push it
The best is the pre-dinner bread, dessert and my drink (the first mocktail)",en
61.70,4,"A restaurant where you can eat Vietnamese fusion at an affordable price. Located on the 2nd floor of Noir.
This restaurant is staffed by deaf people, and orders are taken using sign language. There is no problem because there is a polite guideline and follow-up, and I can spend a very enjoyable time because I will teach you with a smile. There are not so many menus, so you can choose from 2 types of soup, 2 types of salad, and 4 types of main dishes. There is also a course, but this time it is a la carte. Ordered chicken salad and vegan curry. Every plate is beautifully arranged and worth seeing. It seems to be Vietnam that edible flowers are on. You can share a pot of tea, and it's very smart to add hot water naturally.
Like Noir, I think Ho Chi Minh's charm is that there are such concept restaurants!",en
61.71,5,"I used the website to make an appointment, and I already wanted a set meal for the final exam. Lunch was noir.dining in the dark downstairs. It was a very shocking meal. The sign language restaurant for dinner still did not disappoint: pea cold soup, chicken salad, Angus black Beef and black sesame sorbet. It is also a fusion dish. When you are seated, the clerk will roughly explain the basic sign language, and then carefully read the sign language used for meals such as meat and vegetables (because you must communicate with the hearing-impaired clerk, it can only be used in Ho Chi Minh City), the overall is delicate and delicious. I think I should have ordered medium rare. The clerk said that there are only 10 restaurants like this (hearing-impaired clerks) in the world, and it is difficult for hearing-impaired people to find a job. The restaurant spent two years training the clerks.
In addition to the good quality of meals, such a restaurant is also very important for them to integrate into the society and make money with their own strength, and build their confidence and sense of accomplishment. I deeply feel that Taiwan should also have such an institution or restaurant. The brand’s Wuguang restaurant lunch and sign language dinner really let me learn a lot. By the way, next week the brand will have a hearing-impaired massage parlor (not sure if it’s the hearing-impaired or visually-impaired, I couldn’t hear clearly after eating too much earbags) opening.",en
61.74,5,"Excellent experience! 😍
Excellent concept to learn about sign language + excellent meal for a very reasonable price (44 euros for two for starter / main course / dessert / cocktails)!
I recommend!!!.😍😍 …",en
61.75,5,"The service is very good, the decoration design is very special, and there is sign language teaching to interact with the service staff. It is very interesting and boring restaurant, it is worth visiting!",en
61.76,4,"Very special and interesting dining experience, the restaurant decoration and dining atmosphere are impressive, but the portion of the meal is not enough, the taste is okay!",en
61.77,5,"Beautiful presentation and tasteful dishes are very delicious. There are 4 types of courses, and you can also choose a la carte. The staff will explain, but we will communicate with sign language. Baby chairs are available and the service is excellent.",en
61.78,5,"The attitude of the waiters is first-class, and the most important thing is that one of them can understand Cantonese and can learn sign language. There are gadgets to play with, and the food is good 👌🏻.",en
61.80,5,"Although the language barrier
But the service staff is still very conscientious
good food",en
61.84,5,"We had lunch for 120,000 vnd in a very nice space.",en
61.103,5,The environment and meals are great 😋😋,en
61.104,5,"friendly staff.
perfect service.
until it's delicious.",en
61.107,5,"Very interesting experience!
Delicious foods!",en
61.116,4,Good dining environment,en
61.119,5,must come,en
61.125,4,dc,en
61.128,5,unique experience,en
63.1,4,"I was delighted to see there was a decent Western restaurant close to the airport. The food was OK but not great. That said, I only had the barbecue pulled pork pizza which I found the sauce to be a little too sweet. Vegetables with good though. The staff took care to follow instructions to have no onion and less garlic without stirfry vegetables. Happy to see a good selection of craft beers on the menu. If I had the opportunity to try other dishes on the menu, maybe I would would score higher. I can’t forget to mention that I was well surprised to see the ++ on the bill. I must have missed it on the menu but we had a 5% service charge and 10% tax on top of that. Felt like I was in back in Bali for a moment there.",en
63.2,5,"The ingredients are fresh, but I wish the food could have been cooked better. The craft beer is great and there are varieties to choose from. The service is great. I’ll give it an 8.0. I like the burger.",en
63.3,4,"We ordered a Set Lunch! Just 119.000VND + TAX not beverages included. Food was good, staff nice… just we expected more from starter 😅. We will came back!",en
63.4,5,Been here 3 times in a month since coming to Ho Chi Minh.  Very good food!  Everything I ordered so far was amazing!,en
63.5,5,"We had our dinner at Bg pig. Grilled food is always our favourite. Not all the times we can come across such fantastic grilled food. The fish was so soft and tender, and the oysters are juicy. Last but not least, their service was fantastic. Highly recommended!",en
63.6,5,"Really great food, lots of flavour and nice spicy seasoning.
I recommend the bbq pineapple 🍍",en
63.7,5,Travellers to Saigon would be well advised to check out Big Pig BBQ and craft beer restaurant. First class craft beer and a varied BBQ menu with classic rib variations with a local twist. Friendly staff are proficient in English  and a meal with drinks will cost about d475000 or £15. Unbeatable,en
63.8,2,"Drinks & beer selection were fine, the food however disappointed.  We asked for a burger to be medium rare, came out well done. We also ordered one of their meat platters, all of it sucked. Ribs were dry, wings were cold, sausage was oddly under grilled.",en
63.9,5,"What a delightful experience. Great cocktails & beers etc. I was particularly impressed with the steamed/bbq dishes served at the tables . Lots of delicious looking seafood & meat dishes , also steamed morsels. All reasonably priced and served with great aplomb.",en
63.10,5,"I finally made it to this location, I was very impressed by the atmosphere the quality of my Burger and The Onion rings were very good the Burger Was absolutely delicious medium well cooked. The staff speak very good English and they were very friendly and attentive, I highly recommend coming here",en
63.11,5,Great food and friendly people. Food was perfect - tasty and good flavor for Americans and My Vietnamese friend.  Nice to see and chat with other foreigners!  I even got to watch my favorite sports team from America!  Definitely a great spot if you're near the airport.,en
63.12,5,"Food was delicious and incredibly fresh. Pizzas were soft and cheesy, definitely recommend the pork belly, crispy and juicy. Absolutely worth visiting! Came on a Monday and received their two for one pizza special which worked well for our group of six.",en
63.13,4,"Since 2017 this bar restaurant concept has been very famous among airport workers and dwellers, pilots of VJA and VNA meet here very often as well as office workers from buildings nearby.
A good substitution for Al Fresco's abit over priced and smaller portion.
Here in big pig we get full and drunk with half the visit.
Worth the visit!
Nice staff, good , very good food..good home made beers and drafts. Close to the airport and some 4 star hotels IBIS and appartments... And good price.",en
63.14,1,"We ordered the chicken burger, pork belly and chicken pizza. The only good thing was the starter with garlic bread. The burger was super bland and tasteless and the bun horribly floppy, not crispy at all, no sauces no nothing. The pork belly was very dry and burnt and the pizza was bad. Obviously a place for more drinking rather than eating....was hoping for more quality, though with the prices they asked. 1 M VDN!!!! Way too expensive....don't go.",en
63.15,5,"Tasty burgers at good price.
Large menu with many Western options, and good nightly specials, all near the airport.
I'll definitely be back",en
63.16,4,"I have a dinner nite with friends on Tet time. The shop is less staff compare to normal. The staff has informed us which food isn’t available from first . Well trained . We have some snack such as salad , sausage , pizza.. I like the pizza . However the sausage is nice ingredients however they just boil the sausage . They not grilled sausage . So the sausage still stuck with water inside the sausage meat. I didn’t expect the grilled sausage come like that
However the dinner is cool . Prices abit w expensive but can acceptable . Must try pizza .",en
63.17,5,Enjoying night here～ delicious food and nice drinks,en
63.18,4,"A cozy place to have western food.
The menu varies
Serving time was a bit slow
The quality goes with price
The toilet is on ground floor",en
63.19,2,"We called in as quite close to where we were staying for beers.
Service good as we're the prawns we had as a snack with our drinks, good intentions to return but unfortunately the photo says it all ,dead yes but off putting.",en
63.20,1,"Big scam to end our trip to vietnam. 500000 dong for just 2 drinks and 2 plates (spaguetti and noodles). The most expensive meal we had, but it was not necessarily the best! Expensive at the start on which we add + 10% tax and + 5% service charge. of course, it's written in small on the card... To avoid !!!",en
63.21,5,"My friends, family and I were impressed with our meals here!

Tasty dishes & exquisite drinks
Staff was sweet and helpful.

💘definitely be back!",en
63.22,4,"Great place to come eat!! Wether you want something different or if your home sick and want something familiar.
Had to wait awhile for service 🙄
But definitely worth trying!",en
63.23,4,"I think they just changed owner and all staffs are new and inexperienced not really giving good service.
However, the owner knows how to pour a good beer, a newly opened rooster beer is really good !

Foods are not bad and really cheap considering the location",en
63.24,1,"A service charge of 15% or more will be added!
And
Be careful about paying during ""service hours""！

Even if they can't help adding 15% to the tax and service charge, they will also charge you money for the free service drink until you realize it.
Both the previous payment and the payment before that, the customers paid while feeling uncomfortable with the payment.

If you keep doing that, you'll be called Vietnam a country of rip-offs.",en
63.25,5,We had chicken burgers which were good. Plenty in them & a small side dish of fries picked vegetables. Service was good & beers were cold. Plenty of options to choose from. I would go again,en
63.26,5,"Very tasty! Definitely on the pricier side, especially if you compare it to the delicious street food but still worth a try",en
63.27,1,"Had sign out front saying the specials for the day, which was half the price listed on the menu. When I got the bill they charged me full price and when I tried to correct them they said they were no longer doing the special price even though this wasn’t listed anywhere and they didnt let me know when I ordered my meal. Food was also dry and tasteless. Avoid",en
63.28,5,"Awesome food, great atmosphere, friendly staff, good pricing, cold beer. Pretty much the perfect place for dinner with friends!

I had the ribs which were excellent and a BBQ pork and suasage which was AMAZING.",en
63.29,5,"We had a great time here playing games with the kids and ate lots of great dishes both vegetarian and off the BBQ! Great service) each level is like a different place, we loved the rooftop!",en
63.30,2,"Good place, the restaurant itself is quite good but the pork they got there is disgusting, in recent 3-4 months been there a few times same terrible pork all the time",en
63.31,3,"The beer is cold which is the best after a long day at work. Unfortunately, the food was not as good. The aircon was not cool enough either.",en
63.32,4,Not bad! Wide variety of western food for your beer party,en
63.33,5,"My partner and I went to this restaurant just tonight, and we were amazed with the experience! Great vibes, great staff and amazing food! Highly recommended!",en
63.34,5,Friendly and smiling staff. Quick service. Yummy food for western taste.,en
63.35,2,Nice place… but staff is only busy with their phones 🤷‍♂️ …,en
63.36,5,"Very good service from helpful and friendly staff.
Food was really tasty and would definitely come back again",en
63.37,5,There are many kinds of beer.  I recommend pizza.,en
